0	1304
0	291
0	739
0	742
0	1705
0	1868
0	1581
0	2515
0	2547
0	1403
0	1303
0	2744
0	1305
0	1147
1	1419
1	1420
1	1421
1	1422
1	1423
1	1424
1	1425
1	1426
1	1427
1	1428
1	1429
1	1430
1	1431
2	1440
2	1441
2	1442
2	1443
2	1444
2	1445
2	1433
2	1434
2	1435
2	1436
2	1437
2	1438
2	1439
3	288
3	1057
3	713
3	1873
3	1874
3	1875
3	594
3	595
3	596
3	314
4	1218
4	1219
4	1220
4	1221
4	1223
4	1224
4	1225
4	1706
4	1227
4	1228
4	1229
4	1230
4	1226
5	1537
5	356
5	1542
5	775
5	363
5	1583
5	374
5	349
5	765
6	1032
6	2034
6	2027
6	1677
7	2762
7	2766
7	655
8	699
8	2734
9	2145
9	2150
9	2143
10	1408
10	1409
10	1410
10	1411
10	1412
10	1413
10	1414
10	1415
10	1416
10	1417
10	2738
10	1405
10	1407
11	1477
11	863
12	2627
12	923
13	636
13	1145
13	2051
13	2693
13	2694
13	2695
13	2696
13	2697
13	2698
13	2699
13	2700
13	2702
13	2703
13	2704
13	788
13	789
13	790
13	791
13	792
13	793
13	1277
13	1310
13	432
13	2808
13	1331
13	1595
13	1854
13	1601
13	1608
13	200
13	1104
13	1233
13	1234
13	1235
13	1620
13	1237
13	2768
13	2775
13	1617
13	1626
13	480
13	225
13	1764
13	1766
13	635
13	2545
13	2417
13	2805
13	2806
13	1272
13	2809
13	2810
13	2811
13	2812
13	637
13	1150
14	808
14	1675
15	866
15	2626
15	1515
15	912
15	2039
16	544
16	545
16	290
16	547
16	548
16	549
16	294
16	551
16	331
16	309
16	538
16	539
16	542
16	543
17	576
17	577
17	578
17	579
17	580
17	568
17	569
17	570
17	571
17	572
17	573
17	574
17	575
18	684
18	685
18	686
18	687
18	688
18	689
18	691
18	692
18	693
18	694
18	695
18	696
18	1117
19	554
19	555
19	364
19	557
19	558
19	559
19	560
19	561
19	563
19	372
19	565
19	566
19	567
19	564
20	1794
20	1795
20	261
20	262
20	263
20	264
20	265
20	2282
20	2283
20	2284
20	2220
20	2751
21	1794
21	1795
21	261
21	262
21	263
21	264
21	265
21	2282
21	2283
21	2284
21	2751
22	1009
22	1255
22	553
22	295
23	833
23	75
24	1097
24	2093
25	514
25	506
26	1028
26	2405
27	2785
27	1958
27	1030
27	118
27	2550
27	2199
28	900
28	802
28	1380
28	871
29	802
29	900
29	871
29	1352
29	2601
29	1951
30	2570
30	1642
30	1043
30	1944
30	892
31	1282
31	1283
31	1527
31	1528
31	1529
31	1040
31	2045
31	1208
31	1339
31	1340
31	1341
31	1342
31	1343
31	1344
31	1345
31	1346
31	1347
31	2385
31	2413
31	1135
31	1136
31	1137
31	1138
31	1523
31	1524
31	1525
31	1139
31	1140
31	1141
31	1526
31	1530
31	1531
31	1532
31	1533
31	1534
31	1535
32	2130
32	2131
32	2132
32	1831
33	1152
33	1157
33	1175
33	1690
33	1179
33	1183
33	1185
33	1191
33	1840
33	1458
33	1203
33	1232
33	1112
33	1496
33	1241
33	1116
33	1244
33	1119
33	1122
33	1125
33	1128
33	1132
33	1143
34	1105
34	1740
34	532
34	86
35	1667
35	1676
35	2477
36	1656
36	2467
37	2754
37	740
37	2541
37	1133
37	2158
37	464
37	462
37	463
37	732
38	2754
38	740
38	2541
38	462
38	463
38	464
38	2158
38	732
39	1889
39	1252
39	872
39	2266
39	682
39	1966
39	111
39	78
39	373
39	1398
39	1561
39	2106
39	219
39	925
39	1822
40	434
40	914
41	1761
41	905
41	1513
41	2155
41	2156
41	1484
41	1519
41	1302
41	2102
41	345
41	1756
41	2109
42	1513
42	2155
42	2156
42	1484
42	1519
42	2102
42	345
42	2109
43	1270
43	2487
44	1697
44	940
44	253
45	2673
45	2175
46	2664
46	2665
46	1696
47	34
47	2387
47	53
47	2393
47	955
48	2394
48	947
48	2397
49	25
49	1540
50	1929
50	1471
51	832
51	1711
52	507
52	2191
53	2816
53	936
54	1329
54	459
55	2358
55	911
56	1061
56	1926
56	2035
56	500
56	2014
56	2423
56	666
56	1276
56	1022
57	715
57	1260
57	1381
58	666
58	2035
58	2423
59	2312
59	665
60	873
60	1866
61	680
61	747
62	2272
62	2273
62	2274
62	2275
62	2276
62	2277
62	2278
62	2267
62	2268
62	2269
62	2270
62	2271
63	2304
63	2305
63	2306
63	2307
63	2308
63	2298
63	2299
63	2300
63	2301
63	2302
63	2303
64	2336
64	2337
64	2338
64	2339
64	2328
64	2329
64	2330
64	2331
64	2332
64	2333
64	2334
64	2335
65	801
65	1094
65	1045
65	1046
65	1048
65	1050
65	1051
65	1052
65	1053
65	1054
66	2624
66	2625
66	2629
66	1382
66	1383
66	2632
66	2636
66	2638
66	1391
66	2640
66	1393
66	1392
66	1618
67	1632
67	1633
67	1634
67	1635
67	1636
67	1637
67	1638
67	1639
67	1640
67	1641
67	1192
67	1790
67	1630
67	1631
68	2529
68	2285
68	2286
68	2287
68	2288
68	2289
68	2290
68	2291
68	2292
68	2293
68	2294
68	2295
69	1986
69	2315
69	2316
69	2317
69	2318
69	2320
69	2321
69	2322
69	2323
69	2324
69	2325
69	2326
70	320
70	321
70	322
70	323
70	324
70	325
70	326
70	1807
70	315
70	316
70	317
70	318
70	319
71	1355
71	1356
71	1357
71	1358
71	1359
71	1360
71	1361
71	1362
71	1363
71	1364
71	1365
71	1366
71	2617
72	368
72	2513
72	1988
73	2500
73	85
74	1024
74	1894
74	2123
74	1329
74	1013
75	116
75	933
75	2783
76	283
76	1644
77	1188
77	1196
77	2573
77	2608
77	2609
77	2610
77	2611
77	1205
77	1213
78	2250
78	2251
78	2252
78	2253
