6650	120
9360	467
16942	489
2400	468
7081	472
9358	420
14442	490
15612	490
13890	469
19023	467
8114	472
15885	120
7845	467
19723	490
673	420
24038	467
1794	490
19124	120
26429	469
18688	120
27494	470
3528	470
2475	472
6301	420
11186	466
14011	466
18597	469
19889	466
22793	468
15305	464
29175	163
17362	489
24808	490
6292	467
8280	469
26764	467
247	467
21499	467
5260	469
18258	420
18280	467
4773	469
9738	219
5302	489
11945	420
25830	469
7890	120
4009	467
4100	219
19015	469
4549	489
18244	470
21618	466
9681	120
28867	420
13819	467
12839	470
18651	467
21071	466
18541	490
23248	466
23319	489
7415	472
12405	467
28138	467
3501	489
8207	120
21768	472
21857	467
22538	467
5184	469
7787	163
17396	467
7182	464
7408	420
5924	466
12410	467
7373	490
8507	489
2049	469
1038	122
25725	489
1315	382
10260	464
18170	467
14245	120
2445	467
5562	420
5256	490
20230	467
4935	464
3152	464
25182	464
6507	470
21923	469
21726	464
4281	120
5540	472
7482	490
3629	467
16544	472
26882	469
4398	420
1130	490
20652	470
23253	469
11627	467
25615	464
2611	120
4672	490
10773	420
1778	465
24230	489
29072	468
23388	466
19274	382
7234	490
3865	467
3458	490
16235	219
18526	464
13790	468
5756	490
4279	466
10099	420
12156	464
7602	103
26375	472
18489	468
17582	489
2935	313
6399	120
20175	464
5130	420
14793	469
4825	469
28653	420
5522	490
8565	219
2206	490
6380	469
12450	490
24407	120
6085	490
3310	470
4715	382
5484	472
14720	467
5684	467
19215	489
7459	466
24265	468
22635	467
26230	467
10734	490
15199	464
27295	490
2842	467
20174	466
1864	490
26604	467
16334	490
19607	490
16985	470
10036	490
144	544
13232	472
20794	464
13246	490
2980	311
11031	420
27347	490
3743	420
23804	120
22711	468
7774	420
16105	489
6071	466
3825	469
13565	6
14921	489
6637	490
20352	469
17624	472
21150	469
8836	420
28915	120
20918	420
4054	467
8161	420
22618	490
15011	489
10126	489
5964	145
22260	489
15741	466
26979	469
28024	420
25074	163
11118	468
11111	467
20475	470
10391	467
29324	120
16267	490
5216	490
23629	490
20609	464
9841	466
112	490
7183	469
14449	470
21744	466
22708	467
5127	464
8984	490
15100	120
19644	467
9844	469
6049	467
12394	468
13015	120
5039	467
6219	490
526	489
12583	415
1573	490
7062	489
573	97
4957	465
7560	75
21315	120
20421	470
19492	469
5671	464
5739	120
1795	489
11182	489
19711	472
11584	467
22003	469
7874	464
7742	490
13845	466
18405	420
9314	420
1554	467
9804	468
20663	466
13565	467
3354	469
1915	120
13160	470
17254	468
7003	490
6634	420
28809	467
4137	490
3928	420
28073	120
19387	464
10080	469
25821	468
14138	467
14843	120
27235	420
6234	489
2359	466
17003	467
16752	489
12768	490
28653	466
12714	464
18187	472
29450	339
20477	470
17366	489
23106	467
9780	234
13046	299
1451	489
23276	420
17875	466
1469	467
17942	466
22519	472
9339	225
19731	472
18396	489
15503	489
27482	469
27011	470
21920	470
12856	467
4261	490
6009	6
716	120
1437	466
7455	489
20359	465
25938	470
15550	490
1450	470
18175	489
15825	468
327	466
2095	469
25098	163
9099	489
2707	467
15790	466
7700	490
22005	470
505	466
24293	466
22176	120
11551	467
28268	467
2846	490
26327	467
13928	490
4298	490
20793	103
24820	470
20955	191
26929	469
4458	467
9776	469
19566	469
3983	490
1021	464
7637	120
6833	183
8642	219
2671	220
23147	490
13720	469
25474	467
10713	468
11846	420
23166	466
13119	467
21051	467
11613	490
1723	120
20050	469
5428	490
6044	489
29219	420
22720	220
25141	420
7914	120
13339	489
27509	420
710	469
26302	489
620	466
12999	467
18834	467
28599	467
2143	120
4791	470
9833	490
20835	470
20484	465
11232	490
18182	467
11298	464
24118	466
5541	490
5684	219
15896	120
27641	472
17543	472
7847	490
7603	490
23090	472
21224	420
26986	470
16842	120
2496	469
16577	467
1615	468
10658	464
14612	472
28425	420
9708	420
7888	489
28447	469
18361	489
11838	466
16780	469
6451	467
28831	397
6691	219
17071	469
9463	469
4024	120
18738	415
5841	120
8333	120
8518	466
2048	420
14831	466
19976	490
24696	420
25516	120
24800	469
435	120
21693	467
23645	489
11359	469
10367	467
7212	469
24923	219
1890	466
24211	490
19772	466
12280	468
20614	468
13037	489
29359	120
1342	219
13691	490
2041	120
1304	219
23697	382
14356	489
6595	490
24311	120
16728	490
21721	469
5384	98
15288	464
9062	364
1043	489
2832	469
2101	467
5807	420
6826	420
13090	469
9887	467
8457	469
10478	464
27277	467
26674	120
29305	467
5315	490
22525	382
18705	420
13550	467
28379	466
20581	467
12929	120
8321	6
17651	469
14554	465
19715	467
5671	489
11220	472
1666	490
21171	470
18152	420
26600	464
17266	470
14072	470
8010	465
19936	466
8303	469
20505	469
6941	489
17581	472
9185	490
2264	489
6649	464
14890	466
11372	466
16925	120
8873	490
13789	469
20216	467
13908	466
24240	466
3939	490
10796	466
20351	489
13087	411
6416	490
6712	120
19398	120
25241	420
16362	490
7033	472
25775	467
10441	472
8279	489
2935	586
5327	489
29480	420
9412	470
29417	120
27469	467
106	490
12050	489
14128	467
10477	120
457	219
732	490
8683	472
27254	490
15486	467
9099	490
13302	490
16868	470
11821	120
15971	219
25976	468
8367	468
12385	470
90	420
7587	467
7357	382
7246	472
7072	467
4422	466
16132	472
19819	420
19077	466
20267	470
14369	411
23992	467
10796	469
5626	467
29392	467
17954	465
5369	470
28876	489
18205	490
9441	490
49	469
26687	469
19443	490
12133	420
18321	420
22668	466
20173	220
19745	420
16867	120
2263	467
5026	490
17450	469
11818	490
25011	467
21375	466
15418	469
7914	420
14782	120
20759	466
6430	464
24610	472
9630	120
14598	490
16894	120
1202	420
2906	120
21901	25
11014	120
482	219
10043	469
8243	489
16719	489
28686	469
26793	490
3453	467
21824	120
5866	489
23120	468
6434	466
6732	467
28284	490
15541	382
14331	467
23170	6
11575	490
16550	470
23075	469
684	489
4326	472
9780	56
13425	489
21353	489
7911	470
13842	219
28977	467
161	470
1657	468
16217	466
21874	120
22990	465
2304	469
17345	470
2664	466
5207	120
4258	420
2923	467
19045	467
15989	489
222	467
20257	469
21796	420
208	120
15257	470
17794	467
1124	489
6968	120
18058	469
13669	466
21699	489
15015	489
6290	420
15920	490
25999	466
15791	467
28829	489
29450	470
9743	420
11406	466
29505	420
9588	364
20412	469
19369	420
207	469
34	489
28615	467
1765	464
19520	489
6900	490
25199	464
4222	420
21119	470
2947	120
13428	120
26972	490
11592	120
12914	464
12830	467
15930	469
21218	472
29504	470
13944	219
22622	103
10089	464
27840	120
27391	469
18903	420
9880	423
57	120
17438	467
23140	490
1212	100
11292	467
13007	120
18640	469
12986	470
18413	120
14422	467
4111	120
7558	470
8460	467
15360	489
16512	120
5038	464
19593	472
8562	464
10178	468
19968	489
20619	464
9030	116
17533	468
11213	163
17800	420
22640	469
21392	364
16922	420
12926	467
20436	466
7741	120
1458	466
17948	489
16119	469
14959	420
29318	464
142	490
22995	468
10429	120
12923	469
26111	467
20224	489
24889	467
18771	490
7478	468
27731	489
8533	490
11546	84
4399	468
22843	420
29616	489
4546	489
24801	464
17235	468
2983	120
13460	466
193	469
19740	98
13753	466
913	163
7427	490
16396	472
13913	490
3195	420
17811	420
25840	467
16643	469
17274	420
8781	469
27879	467
11654	382
6595	489
21922	472
1884	467
11224	469
4100	464
3498	465
4262	469
19860	489
15896	490
2388	469
2958	468
16472	464
28053	466
20055	467
22555	467
7923	489
14315	490
2355	100
28206	120
25617	470
4789	489
17841	489
29534	489
24986	468
6334	467
5850	360
491	120
3881	490
6959	219
3346	490
14654	120
7743	420
13840	489
6694	489
28547	420
14893	470
28876	420
16046	466
25852	472
21194	466
28809	490
4880	489
394	219
14011	420
6847	420
2371	382
14701	219
1777	469
26369	191
7452	467
28187	469
26721	469
16980	420
3045	102
9309	489
5977	490
5411	464
15425	470
7700	467
21597	420
26755	470
23928	467
17533	469
2105	466
21190	469
8661	420
20730	470
10503	468
6783	469
3071	326
4379	469
3594	489
6895	467
8507	464
12412	489
18222	466
21504	472
3743	220
28792	120
26641	467
2202	489
28043	469
2935	43
1184	420
23986	464
8826	470
7756	470
26615	145
19602	120
29120	420
4195	191
6077	284
19833	100
7123	489
2952	122
6886	490
25098	411
6243	470
10214	420
20228	467
22435	467
3259	466
4591	470
24380	420
9261	490
2833	35
14070	420
16606	472
4851	466
28027	468
15326	120
14894	467
1658	120
17701	163
5801	420
1608	490
21487	470
2152	490
10225	489
18559	57
29594	420
27934	470
10970	490
15819	467
12447	420
14033	466
3251	468
3898	467
14055	326
226	472
12700	489
11570	467
7038	120
15341	489
13909	120
25145	120
8825	469
17323	420
18590	470
11199	467
29442	120
25217	219
0	472
4333	420
16313	490
15202	467
25248	467
4512	120
18176	467
610	466
16647	420
10600	490
25390	145
19520	490
26700	420
6942	120
1701	489
11243	467
363	120
23711	490
23428	420
15481	467
14193	490
9737	420
6835	467
5709	469
16125	465
5744	464
20420	467
23727	382
23671	219
7896	469
12315	120
17077	470
25113	490
3867	219
7184	470
11399	420
28520	464
5124	466
24359	489
7200	466
17785	472
11004	464
18680	472
12567	470
23056	489
25671	467
6286	467
17155	467
10461	472
29464	120
14069	472
15696	120
6436	467
6467	489
29387	467
14856	467
22256	466
25327	319
19054	120
7078	490
1898	120
7535	120
4204	466
28842	465
28487	420
1575	420
24291	467
26507	472
13703	490
11000	411
24600	467
5766	490
13335	466
22579	420
7770	299
18526	470
4811	472
26176	382
26141	420
20685	472
6541	467
9321	420
8985	382
4351	468
9184	469
8303	466
5407	490
9932	120
1755	411
9304	467
21585	469
9511	120
9285	468
11471	467
25807	472
10337	470
23122	420
16259	120
3633	469
13592	311
13938	219
6262	490
8700	469
10775	420
10903	467
14987	489
27862	120
5105	489
8296	467
29138	120
1003	472
29081	464
7154	490
19807	489
24725	467
6310	472
17952	469
26355	465
10929	420
24627	457
19317	219
6012	489
4484	468
19979	467
26565	103
17731	490
22162	469
3730	464
11450	464
13514	465
16930	120
6663	420
26807	420
4429	299
17898	467
13376	489
14600	467
5412	472
21157	469
24997	469
5738	420
15749	120
2805	470
22688	120
25016	464
16107	490
8807	489
7306	420
11482	467
5698	467
12272	467
28551	420
13625	490
20498	490
25107	469
121	490
14193	120
9874	490
2551	382
20216	489
24068	469
21873	470
7363	466
10883	420
12542	489
888	466
26317	467
16080	489
19767	490
18541	120
23809	420
7241	466
7538	120
12380	420
16109	489
12128	467
13104	470
2935	282
15709	100
19948	120
28373	464
480	472
26092	490
5345	490
4053	472
313	489
4414	489
28819	467
8837	467
23836	420
20479	468
23268	490
7284	467
28188	145
7617	120
25890	464
16173	490
5264	467
16509	464
4861	489
26238	120
8810	120
16125	122
17549	382
10408	464
26388	467
5095	469
2638	490
27573	469
27570	469
7779	469
20050	467
18434	467
2042	469
10094	466
2397	469
15857	464
29450	6
3700	490
28091	120
29020	467
4105	467
22611	490
3252	411
4231	411
4921	466
2538	120
14672	468
15538	120
10975	420
1955	489
27594	466
6029	465
79	420
24355	472
4047	464
11696	466
12026	467
17313	489
2368	490
16647	466
11714	465
27360	490
21823	467
742	467
27063	420
14011	490
18813	469
10764	490
2105	420
4622	464
15086	466
4124	490
12948	489
16745	467
21574	467
25523	120
8155	464
29233	490
3573	470
26532	420
13397	467
27529	219
514	490
6327	490
4385	490
18175	490
2509	467
6877	466
22801	470
13789	472
10093	489
21537	120
9202	464
10754	469
16072	472
5766	420
27327	469
11615	420
19456	490
4941	466
17601	467
13046	319
3442	472
6672	120
13857	466
10034	472
1906	382
4707	489
26116	469
19503	467
2392	464
